event_id,timestamp,campaign_id,campaign_name,format,event_type,cost,revenue
EVT_873189,2026-07-30 02:03:48,CMP_102,Tech Gadgets Launch,CTV,impression,0.0032,0.0
EVT_724247,2026-07-30 20:08:34,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_218773,2026-07-29 14:09:20,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_913565,2026-07-31 04:53:01,CMP_101,Summer Apparel,OLV,impression,0.0144,0.0
EVT_865670,2026-07-29 01:20:51,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_789825,2026-07-29 18:10:38,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_907784,2026-07-31 05:38:56,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_462283,2026-07-30 18:42:46,CMP_102,Tech Gadgets Launch,CTV,impression,0.0041,0.0
EVT_740446,2026-07-30 02:22:40,CMP_103,B2B SaaS Trial,Display,impression,0.0132,0.0
EVT_474726,2026-07-30 14:14:32,CMP_102,Tech Gadgets Launch,CTV,impression,0.008,0.0
EVT_970578,2026-07-29 20:58:20,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_799196,2026-07-30 17:41:41,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_224941,2026-07-28 21:20:46,CMP_103,B2B SaaS Trial,Display,impression,0.0117,0.0
EVT_467874,2026-07-29 06:55:30,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_511085,2026-07-31 03:30:20,CMP_103,B2B SaaS Trial,Display,impression,0.0119,0.0
EVT_829359,2026-07-30 13:35:44,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_857299,2026-07-30 12:07:46,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_130334,2026-07-29 18:21:51,CMP_102,Tech Gadgets Launch,CTV,q4_100,0.0,0.0
EVT_112389,2026-07-30 07:09:39,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_254991,2026-07-29 22:25:10,CMP_103,B2B SaaS Trial,Display,click,0.0,0.0
EVT_118032,2026-07-29 18:41:55,CMP_102,Tech Gadgets Launch,CTV,impression,0.0088,0.0
EVT_873953,2026-07-31 08:58:59,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_856708,2026-07-29 22:05:49,CMP_101,Summer Apparel,OLV,impression,0.0054,0.0
EVT_795950,2026-07-29 19:51:35,CMP_103,B2B SaaS Trial,Display,impression,0.0098,0.0
EVT_137702,2026-07-29 02:35:17,CMP_102,Tech Gadgets Launch,CTV,impression,0.0053,0.0
EVT_191161,2026-07-30 14:44:42,CMP_102,Tech Gadgets Launch,CTV,impression,0.0102,0.0
EVT_709649,2026-07-30 14:53:55,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_926285,2026-07-29 19:37:52,CMP_102,Tech Gadgets Launch,CTV,impression,0.0124,0.0
EVT_582087,2026-07-30 05:43:33,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_840136,2026-07-28 23:12:56,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_644387,2026-07-31 08:53:36,CMP_101,Summer Apparel,OLV,impression,0.0032,0.0
EVT_149290,2026-07-30 05:32:44,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_482544,2026-07-31 03:25:56,CMP_102,Tech Gadgets Launch,CTV,impression,0.0024,0.0
EVT_585610,2026-07-31 01:24:34,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_453072,2026-07-30 12:26:43,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_169307,2026-07-31 07:41:43,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_119262,2026-07-29 11:38:32,CMP_102,Tech Gadgets Launch,CTV,impression,0.0088,0.0
EVT_137352,2026-07-30 06:11:52,CMP_103,B2B SaaS Trial,Display,click,0.0,0.0
EVT_250757,2026-07-29 01:29:16,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_151640,2026-07-30 15:24:33,CMP_102,Tech Gadgets Launch,CTV,impression,0.0112,0.0
EVT_259252,2026-07-30 02:16:55,CMP_103,B2B SaaS Trial,Display,click,0.0,0.0
EVT_456143,2026-07-29 16:29:28,CMP_102,Tech Gadgets Launch,CTV,impression,0.0029,0.0
EVT_402295,2026-07-31 02:38:55,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_457426,2026-07-30 17:48:18,CMP_102,Tech Gadgets Launch,CTV,impression,0.0134,0.0
EVT_765205,2026-07-30 04:49:54,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_609081,2026-07-31 02:38:03,CMP_103,B2B SaaS Trial,Display,impression,0.0026,0.0
EVT_182583,2026-07-30 20:35:02,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_568573,2026-07-31 12:20:06,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_995636,2026-07-30 04:50:01,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_718171,2026-07-29 19:48:10,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_596844,2026-07-31 01:08:53,CMP_103,B2B SaaS Trial,Display,impression,0.0028,0.0
EVT_379671,2026-07-29 10:49:48,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_181565,2026-07-30 06:17:21,CMP_103,B2B SaaS Trial,Display,impression,0.0093,0.0
EVT_713678,2026-07-31 17:23:20,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_360481,2026-07-31 16:37:20,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_838804,2026-07-29 00:40:41,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_281612,2026-07-30 05:19:48,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_707993,2026-07-30 09:58:33,CMP_103,B2B SaaS Trial,Display,impression,0.0038,0.0
EVT_913341,2026-07-31 15:20:48,CMP_101,Summer Apparel,OLV,impression,0.005,0.0
EVT_493771,2026-07-30 20:14:01,CMP_102,Tech Gadgets Launch,CTV,impression,0.0095,0.0
EVT_426449,2026-07-30 15:34:26,CMP_103,B2B SaaS Trial,Display,impression,0.014,0.0
EVT_971981,2026-07-29 11:59:28,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_314320,2026-07-29 05:12:11,CMP_101,Summer Apparel,OLV,impression,0.0102,0.0
EVT_681381,2026-07-31 13:13:34,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_408545,2026-07-30 01:39:58,CMP_101,Summer Apparel,OLV,impression,0.0149,0.0
EVT_722135,2026-07-30 17:27:51,CMP_103,B2B SaaS Trial,Display,impression,0.0044,0.0
EVT_673663,2026-07-29 21:39:23,CMP_102,Tech Gadgets Launch,CTV,impression,0.0079,0.0
EVT_969903,2026-07-29 12:15:13,CMP_103,B2B SaaS Trial,Display,impression,0.0035,0.0
EVT_517402,2026-07-31 12:20:21,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_393654,2026-07-29 14:00:27,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_831432,2026-07-28 23:40:27,CMP_103,B2B SaaS Trial,Display,impression,0.0051,0.0
EVT_567788,2026-07-31 17:33:57,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_273753,2026-07-30 08:06:55,CMP_101,Summer Apparel,OLV,impression,0.0109,0.0
EVT_877113,2026-07-31 17:19:52,CMP_101,Summer Apparel,OLV,impression,0.0093,0.0
EVT_121157,2026-07-31 20:30:47,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_779631,2026-07-31 02:24:10,CMP_102,Tech Gadgets Launch,CTV,impression,0.0044,0.0
EVT_852267,2026-07-29 04:28:21,CMP_103,B2B SaaS Trial,Display,impression,0.0139,0.0
EVT_497291,2026-07-31 03:05:27,CMP_101,Summer Apparel,OLV,impression,0.0061,0.0
EVT_538029,2026-07-29 06:13:22,CMP_102,Tech Gadgets Launch,CTV,q4_100,0.0,0.0
EVT_734534,2026-07-29 20:16:49,CMP_101,Summer Apparel,OLV,click,0.0,0.0
EVT_469740,2026-07-30 08:35:43,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_748759,2026-07-31 03:45:58,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_244671,2026-07-30 07:01:02,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_969800,2026-07-29 08:10:56,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_520089,2026-07-30 02:46:44,CMP_102,Tech Gadgets Launch,CTV,impression,0.0136,0.0
EVT_650148,2026-07-29 18:38:37,CMP_102,Tech Gadgets Launch,CTV,impression,0.0127,0.0
EVT_329312,2026-07-30 10:28:03,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_650684,2026-07-30 07:44:42,CMP_103,B2B SaaS Trial,Display,impression,0.0037,0.0
EVT_703736,2026-07-30 09:28:00,CMP_101,Summer Apparel,OLV,impression,0.0109,0.0
EVT_254886,2026-07-30 11:07:41,CMP_101,Summer Apparel,OLV,impression,0.0086,0.0
EVT_764890,2026-07-28 21:34:02,CMP_101,Summer Apparel,OLV,impression,0.0084,0.0
EVT_582577,2026-07-31 17:03:31,CMP_101,Summer Apparel,OLV,impression,0.0067,0.0
EVT_413206,2026-07-29 16:58:09,CMP_103,B2B SaaS Trial,Display,impression,0.0036,0.0
EVT_258724,2026-07-31 12:04:09,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_553597,2026-07-30 01:36:27,CMP_101,Summer Apparel,OLV,impression,0.0032,0.0
EVT_470508,2026-07-31 12:52:36,CMP_101,Summer Apparel,OLV,impression,0.0038,0.0
EVT_994426,2026-07-30 12:30:23,CMP_101,Summer Apparel,OLV,impression,0.0095,0.0
EVT_507617,2026-07-31 08:04:27,CMP_103,B2B SaaS Trial,Display,impression,0.0039,0.0
EVT_131123,2026-07-31 15:23:30,CMP_103,B2B SaaS Trial,Display,impression,0.0115,0.0
EVT_560674,2026-07-31 02:41:19,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_214535,2026-07-31 06:17:06,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_377405,2026-07-31 00:29:10,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_310781,2026-07-29 22:02:32,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_151993,2026-07-31 00:14:32,CMP_103,B2B SaaS Trial,Display,impression,0.0021,0.0
EVT_403797,2026-07-31 12:18:08,CMP_102,Tech Gadgets Launch,CTV,impression,0.0084,0.0
EVT_537731,2026-07-30 17:25:11,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_143353,2026-07-31 08:46:20,CMP_101,Summer Apparel,OLV,impression,0.0094,0.0
EVT_437894,2026-07-31 11:00:36,CMP_103,B2B SaaS Trial,Display,impression,0.0081,0.0
EVT_228917,2026-07-30 06:14:19,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_696413,2026-07-30 08:47:20,CMP_102,Tech Gadgets Launch,CTV,impression,0.0111,0.0
EVT_367557,2026-07-31 00:45:38,CMP_103,B2B SaaS Trial,Display,impression,0.0137,0.0
EVT_715358,2026-07-29 22:03:05,CMP_102,Tech Gadgets Launch,CTV,impression,0.0052,0.0
EVT_445006,2026-07-30 12:15:01,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_737419,2026-07-30 07:31:48,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_184981,2026-07-30 01:11:02,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_266144,2026-07-30 11:20:17,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_381224,2026-07-30 18:37:46,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_770210,2026-07-30 03:03:06,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_124491,2026-07-31 01:22:20,CMP_103,B2B SaaS Trial,Display,impression,0.0115,0.0
EVT_687993,2026-07-31 10:02:29,CMP_101,Summer Apparel,OLV,impression,0.0071,0.0
EVT_290802,2026-07-30 10:33:09,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_300637,2026-07-31 11:55:25,CMP_101,Summer Apparel,OLV,impression,0.0125,0.0
EVT_145909,2026-07-29 02:46:03,CMP_103,B2B SaaS Trial,Display,click,0.0,0.0
EVT_335727,2026-07-29 08:43:08,CMP_103,B2B SaaS Trial,Display,impression,0.0048,0.0
EVT_107696,2026-07-31 12:47:42,CMP_101,Summer Apparel,OLV,impression,0.0102,0.0
EVT_831880,2026-07-30 02:49:28,CMP_101,Summer Apparel,OLV,impression,0.0143,0.0
EVT_633922,2026-07-31 20:29:10,CMP_101,Summer Apparel,OLV,impression,0.0065,0.0
EVT_971651,2026-07-30 01:37:47,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_777050,2026-07-29 18:09:33,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_591710,2026-07-31 10:57:17,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_202826,2026-07-30 11:30:55,CMP_102,Tech Gadgets Launch,CTV,impression,0.0067,0.0
EVT_125363,2026-07-31 04:33:37,CMP_101,Summer Apparel,OLV,impression,0.0036,0.0
EVT_292962,2026-07-29 08:11:48,CMP_102,Tech Gadgets Launch,CTV,impression,0.012,0.0
EVT_797272,2026-07-29 11:13:11,CMP_102,Tech Gadgets Launch,CTV,impression,0.0138,0.0
EVT_596767,2026-07-30 12:31:33,CMP_101,Summer Apparel,OLV,impression,0.0021,0.0
EVT_493158,2026-07-29 08:05:15,CMP_101,Summer Apparel,OLV,impression,0.008,0.0
EVT_437454,2026-07-31 17:06:46,CMP_102,Tech Gadgets Launch,CTV,impression,0.0032,0.0
EVT_858338,2026-07-31 16:37:57,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_722728,2026-07-31 15:47:46,CMP_102,Tech Gadgets Launch,CTV,impression,0.0058,0.0
EVT_977683,2026-07-29 22:36:59,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_891103,2026-07-31 02:05:28,CMP_103,B2B SaaS Trial,Display,impression,0.0119,0.0
EVT_768320,2026-07-29 03:15:59,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_940993,2026-07-31 07:52:44,CMP_102,Tech Gadgets Launch,CTV,impression,0.0147,0.0
EVT_408035,2026-07-31 17:16:45,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_191118,2026-07-30 06:16:34,CMP_101,Summer Apparel,OLV,impression,0.0118,0.0
EVT_271167,2026-07-31 07:15:06,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_217459,2026-07-30 15:43:25,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_665586,2026-07-30 12:53:07,CMP_101,Summer Apparel,OLV,impression,0.0114,0.0
EVT_827804,2026-07-29 23:51:06,CMP_102,Tech Gadgets Launch,CTV,impression,0.0137,0.0
EVT_136877,2026-07-29 03:42:14,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_629225,2026-07-30 15:51:45,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_771089,2026-07-29 06:38:10,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_440631,2026-07-31 17:45:11,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_575435,2026-07-30 19:09:27,CMP_102,Tech Gadgets Launch,CTV,impression,0.0102,0.0
EVT_215616,2026-07-31 05:09:13,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_158587,2026-07-29 17:49:44,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_375771,2026-07-30 05:06:31,CMP_103,B2B SaaS Trial,Display,impression,0.0041,0.0
EVT_260991,2026-07-29 12:54:48,CMP_101,Summer Apparel,OLV,impression,0.0147,0.0
EVT_321872,2026-07-29 03:21:43,CMP_101,Summer Apparel,OLV,impression,0.0084,0.0
EVT_189300,2026-07-29 03:00:15,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_446062,2026-07-29 01:07:42,CMP_103,B2B SaaS Trial,Display,q4_100,0.0,0.0
EVT_138717,2026-07-29 14:12:49,CMP_101,Summer Apparel,OLV,impression,0.0071,0.0
EVT_570200,2026-07-30 14:41:40,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_525183,2026-07-30 02:43:44,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_227859,2026-07-29 20:40:06,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_268200,2026-07-29 04:58:13,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_515613,2026-07-31 04:28:10,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_806999,2026-07-29 18:13:25,CMP_103,B2B SaaS Trial,Display,impression,0.0105,0.0
EVT_750772,2026-07-31 02:04:55,CMP_103,B2B SaaS Trial,Display,impression,0.0115,0.0
EVT_304656,2026-07-29 17:42:36,CMP_103,B2B SaaS Trial,Display,impression,0.0029,0.0
EVT_825654,2026-07-30 22:57:31,CMP_101,Summer Apparel,OLV,impression,0.0084,0.0
EVT_570257,2026-07-30 22:17:24,CMP_101,Summer Apparel,OLV,impression,0.0031,0.0
EVT_694558,2026-07-31 00:02:27,CMP_103,B2B SaaS Trial,Display,impression,0.0073,0.0
EVT_433955,2026-07-29 18:35:03,CMP_102,Tech Gadgets Launch,CTV,impression,0.0029,0.0
EVT_851698,2026-07-31 11:16:13,CMP_102,Tech Gadgets Launch,CTV,impression,0.0046,0.0
EVT_559479,2026-07-31 11:29:11,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_442745,2026-07-29 15:06:29,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_503902,2026-07-31 05:16:19,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_948436,2026-07-30 07:22:38,CMP_101,Summer Apparel,OLV,impression,0.0044,0.0
EVT_674885,2026-07-30 23:30:23,CMP_103,B2B SaaS Trial,Display,impression,0.0091,0.0
EVT_255883,2026-07-30 21:29:05,CMP_103,B2B SaaS Trial,Display,impression,0.0031,0.0
EVT_767370,2026-07-31 14:46:31,CMP_103,B2B SaaS Trial,Display,impression,0.0042,0.0
EVT_128695,2026-07-29 10:08:34,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_887023,2026-07-30 07:20:15,CMP_103,B2B SaaS Trial,Display,impression,0.0129,0.0
EVT_659154,2026-07-31 01:35:55,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_834521,2026-07-31 10:34:04,CMP_103,B2B SaaS Trial,Display,impression,0.003,0.0
EVT_977166,2026-07-29 19:01:50,CMP_102,Tech Gadgets Launch,CTV,impression,0.0142,0.0
EVT_254223,2026-07-29 21:54:46,CMP_101,Summer Apparel,OLV,impression,0.0036,0.0
EVT_245794,2026-07-30 01:47:31,CMP_103,B2B SaaS Trial,Display,impression,0.0101,0.0
EVT_102624,2026-07-30 19:05:47,CMP_101,Summer Apparel,OLV,impression,0.0052,0.0
EVT_720306,2026-07-30 23:41:34,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_780615,2026-07-30 13:01:20,CMP_103,B2B SaaS Trial,Display,impression,0.0094,0.0
EVT_840997,2026-07-31 12:18:21,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_892021,2026-07-29 00:00:53,CMP_102,Tech Gadgets Launch,CTV,impression,0.0136,0.0
EVT_304159,2026-07-29 22:22:08,CMP_103,B2B SaaS Trial,Display,impression,0.0085,0.0
EVT_179228,2026-07-29 15:21:43,CMP_101,Summer Apparel,OLV,impression,0.0069,0.0
EVT_317480,2026-07-30 20:04:54,CMP_103,B2B SaaS Trial,Display,impression,0.0104,0.0
EVT_710723,2026-07-28 22:10:45,CMP_103,B2B SaaS Trial,Display,impression,0.0141,0.0
EVT_767057,2026-07-31 09:03:34,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_963282,2026-07-29 12:45:42,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_814504,2026-07-30 18:19:22,CMP_102,Tech Gadgets Launch,CTV,impression,0.0037,0.0
EVT_150785,2026-07-30 01:47:27,CMP_103,B2B SaaS Trial,Display,impression,0.0094,0.0
EVT_944873,2026-07-29 07:47:08,CMP_102,Tech Gadgets Launch,CTV,click,0.0,0.0
EVT_909682,2026-07-29 22:45:46,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_245158,2026-07-31 10:16:56,CMP_101,Summer Apparel,OLV,impression,0.0133,0.0
EVT_865410,2026-07-31 14:59:42,CMP_103,B2B SaaS Trial,Display,impression,0.0057,0.0
EVT_410128,2026-07-29 14:27:14,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_932620,2026-07-30 23:59:29,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_141167,2026-07-29 06:01:35,CMP_102,Tech Gadgets Launch,CTV,impression,0.0123,0.0
EVT_789809,2026-07-30 20:01:01,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_862682,2026-07-30 14:15:44,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_554582,2026-07-30 07:21:51,CMP_101,Summer Apparel,OLV,conversion,0.0,52.03
EVT_575264,2026-07-31 06:25:25,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_739160,2026-07-28 22:32:48,CMP_101,Summer Apparel,OLV,impression,0.0141,0.0
EVT_166576,2026-07-31 15:00:25,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_402846,2026-07-30 21:04:27,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_826398,2026-07-29 14:11:11,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_801507,2026-07-29 04:35:37,CMP_103,B2B SaaS Trial,Display,impression,0.0093,0.0
EVT_857628,2026-07-29 15:02:29,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_705979,2026-07-31 05:41:41,CMP_101,Summer Apparel,OLV,impression,0.0023,0.0
EVT_611808,2026-07-31 16:29:35,CMP_102,Tech Gadgets Launch,CTV,impression,0.0105,0.0
EVT_414550,2026-07-29 18:26:12,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_267988,2026-07-31 15:45:58,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_309759,2026-07-29 07:50:48,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_851629,2026-07-31 05:18:48,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_355231,2026-07-29 23:14:37,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_386236,2026-07-29 22:05:06,CMP_101,Summer Apparel,OLV,impression,0.0077,0.0
EVT_631785,2026-07-30 06:35:03,CMP_101,Summer Apparel,OLV,impression,0.0037,0.0
EVT_920936,2026-07-31 13:25:20,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_489119,2026-07-30 07:00:10,CMP_101,Summer Apparel,OLV,impression,0.0023,0.0
EVT_928040,2026-07-29 02:01:03,CMP_103,B2B SaaS Trial,Display,impression,0.0049,0.0
EVT_925850,2026-07-29 16:40:47,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_742042,2026-07-28 22:30:31,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_505668,2026-07-30 01:46:39,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_795870,2026-07-30 18:25:14,CMP_101,Summer Apparel,OLV,impression,0.0058,0.0
EVT_882006,2026-07-31 09:45:58,CMP_102,Tech Gadgets Launch,CTV,impression,0.01,0.0
EVT_985846,2026-07-30 02:15:09,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_794583,2026-07-30 09:54:51,CMP_103,B2B SaaS Trial,Display,impression,0.0059,0.0
EVT_548450,2026-07-30 15:43:45,CMP_102,Tech Gadgets Launch,CTV,q4_100,0.0,0.0
EVT_806542,2026-07-30 21:08:26,CMP_102,Tech Gadgets Launch,CTV,impression,0.0024,0.0
EVT_982859,2026-07-29 22:10:32,CMP_101,Summer Apparel,OLV,click,0.0,0.0
EVT_847132,2026-07-31 08:55:43,CMP_103,B2B SaaS Trial,Display,impression,0.011,0.0
EVT_663917,2026-07-31 08:50:53,CMP_102,Tech Gadgets Launch,CTV,impression,0.0102,0.0
EVT_915270,2026-07-31 06:05:48,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_809985,2026-07-30 20:13:44,CMP_103,B2B SaaS Trial,Display,impression,0.0022,0.0
EVT_913466,2026-07-30 01:37:18,CMP_103,B2B SaaS Trial,Display,impression,0.0069,0.0
EVT_136396,2026-07-31 12:49:03,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_630724,2026-07-29 09:09:41,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_345139,2026-07-29 05:11:31,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_475616,2026-07-29 08:04:35,CMP_101,Summer Apparel,OLV,impression,0.0044,0.0
EVT_556981,2026-07-29 08:39:43,CMP_102,Tech Gadgets Launch,CTV,impression,0.0049,0.0
EVT_838739,2026-07-30 20:29:45,CMP_102,Tech Gadgets Launch,CTV,impression,0.0032,0.0
EVT_519049,2026-07-31 02:05:08,CMP_101,Summer Apparel,OLV,impression,0.0148,0.0
EVT_317155,2026-07-29 10:15:48,CMP_102,Tech Gadgets Launch,CTV,impression,0.0137,0.0
EVT_324599,2026-07-29 00:50:34,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_337990,2026-07-30 13:21:51,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_339841,2026-07-30 11:24:28,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_769837,2026-07-31 01:14:55,CMP_101,Summer Apparel,OLV,impression,0.0031,0.0
EVT_237809,2026-07-30 06:54:56,CMP_103,B2B SaaS Trial,Display,impression,0.0062,0.0
EVT_199395,2026-07-29 15:49:32,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_557706,2026-07-30 10:51:43,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_712940,2026-07-29 08:18:35,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_862613,2026-07-30 22:09:44,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_275332,2026-07-29 20:05:32,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_200510,2026-07-31 10:10:01,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_165033,2026-07-31 12:26:27,CMP_103,B2B SaaS Trial,Display,impression,0.0022,0.0
EVT_961162,2026-07-30 00:42:57,CMP_101,Summer Apparel,OLV,impression,0.0125,0.0
